Gene	Median_FPKM	Mean_FPKM
ENSRNA049467721	0.239925081512285	0.304433415053581
ENSRNA049467728	0.223781802359224	0.223781802359224
ENSRNA049467735	0.246823272698405	0.291940390753701
ENSRNA049467741	0.255909115393271	0.255909115393271
ENSRNA049467747	0.54984605462398	0.622544582587596
ENSRNA049467760	0.266269972238429	0.266269972238429
ENSRNA049467768	0.258813600700889	0.321918368798606
ENSRNA049467775	0.49610323329328	0.441222831819882
ENSRNA049467782	0.335699627060548	0.335699627060548
ENSRNA049467788	0.286409980712817	0.361898584790339
ENSRNA049467794	0.457082992434838	0.457082992434838
ENSRNA049467799	0.442890684518799	0.442890684518799
ENSRNA049467811	0.382804031902738	0.378816625090736
ENSRNA049467817	0.241801445309201	0.241801445309201
ENSRNA049467831	0.470371236109536	0.470371236109536
ENSRNA049467836	0.514977304114149	0.514977304114149
ENSRNA049467843	0.260975437982701	0.253862909078268
ENSRNA049467850	0.355360978867312	0.355360978867312
ENSRNA049467857	0.266636866406136	0.350920233940134
ENSRNA049467867	0.250350711116426	0.292064993584756
ENSRNA049468138	0.288315604025506	0.288315604025506
ENSRNA049468191	0.288315604025506	0.288315604025506
ENSRNA049468229	0.353081268213526	0.353081268213526
ENSRNA049468238	0.239729729388714	0.288731242365268
ENSRNA049468327	0.576298258783967	0.602168905048788
ENSRNA049468366	0.43709182014645	0.55692588740541
ENSRNA049468514	0.72956721643114	0.693559185666429
ENSRNA049468582	0.464204949835375	0.461921319993731
ENSRNA049468588	0.5488104516903	0.52385009511882
ENSRNA049468771	0.237189317217059	0.314946731940647
ENSRNA049468782	0.349349185245455	0.362222665838914
ENSRNA049468787	0.193999729708325	0.246020148559531
ENSRNA049468809	0.282520607211359	0.282520607211359
ENSRNA049468879	0.185968702322855	0.274047030728288
ENSRNA049468892	0.346595635800708	0.428775193305865
ENSRNA049468913	7.54046022444934	7.62498074297969
ENSRNA049468983	NA	NA
ENSRNA049469023	0.293915090106623	0.349049337931211
ENSRNA049469321	NA	NA
ENSRNA049469775	1473.42496261336	1507.17097933098
ENSRNA049469892	0.590494608638519	0.490856594310566
ENSRNA049469899	0.549169076612098	0.579635736816675
ENSRNA049469919	0.578806055907923	0.578806055907923
ENSRNA049469950	0.307484379426524	0.388735606205421
ENSRNA049470085	0.131596008314729	0.141333132414776
ENSRNA049470236	0.660934180947581	0.660934180947581
ENSRNA049470248	0.601067484371855	0.570633915139166
ENSRNA049470257	0.600804158105773	0.679044787337272
ENSRNA049470263	0.489604661560451	0.495670547212834
ENSRNA049470306	0.518695451011977	0.51508159774857
ENSRNA049470312	0.342756537993141	0.324046466876904
ENSRNA049470320	0.32467696070988	0.290589452178516
ENSRNA049470333	0.679555039938412	0.83941428155629
ENSRNA049470348	0.252673521014977	0.318016807349611
ENSRNA049470554	3.97489511646277	5.32082158408169
ENSRNA049470569	0.856981487161547	0.99619226024977
ENSRNA049470615	0.314049392732794	0.598126316611308
ENSRNA049470674	0.554779234480106	0.617934032417757
ENSRNA049470723	0.367456275862837	0.466557077959332
ENSRNA049470793	0.849331048916677	0.961058721572925
ENSRNA049470799	0.833063577627822	1.0042843483163
ENSRNA049470807	1.10577086291095	1.22194410457069
ENSRNA049470888	0.23706519849267	0.28074946494943
ENSRNA049470912	0.346266189808584	0.493464324950009
ENSRNA049470918	0.355238145366634	0.443133534274771
ENSRNA049470931	0.12704568951846	0.12662527452235
ENSRNA049470937	0.403806753213065	0.529258989355384
ENSRNA049470983	0.384583825075032	0.527876528590083
ENSRNA049471008	1.25436896105168	1.36627706419376
ENSRNA049471190	0.35465000667563	0.515759117736553
ENSRNA049471198	0.700647690075198	0.96860480807514
ENSRNA049471617	1.50061437073124	1.61765017341927
ENSRNA049471642	0.313578240814818	0.367039455037236
ENSRNA049471654	4.58395239737792	4.64326692566063
ENSRNA049471660	3.26049299346528	3.38021136993014
ENSRNA049471804	0.104610504978876	0.104610504978876
ENSRNA049471872	0.409833714114187	0.506496645452048
ENSRNA049471996	4.89744155694089	5.30336851838138
ENSRNA049472005	0.959723308528105	1.16597786500191
ENSRNA049472011	0.392304526553505	0.506675763370719
ENSRNA049472105	3.6144607452121	3.80670489252909
ENSRNA049472175	0.372151038383159	0.372151038383159
ENSRNA049472180	3.07830415192423	3.54213627214054
ENSRNA049472213	3.43274876342663	3.65323616909862
ENSRNA049472224	0.860449588265622	1.91159544112734
