Gene	CV
Zm00001d015612	14.429786598901
Zm00001d015613	15.5114719020456
Zm00001d015614	36.3542618866497
Zm00001d015616	44.9089379453884
Zm00001d015618	23.8105614373866
Zm00001d015628	27.1697418847609
Zm00001d015635	12.0970562231236
Zm00001d015637	24.9434520652916
Zm00001d015638	25.6944602630073
Zm00001d015639	19.2442683058294
Zm00001d015649	19.0129783282808
Zm00001d015651	20.5255000655034
Zm00001d015656	9.21268791234397
Zm00001d015657	25.6350599014384
Zm00001d015658	55.3875698145821
Zm00001d015662	11.4629031849415
Zm00001d015670	33.67280820605
Zm00001d015686	140.366570484562
Zm00001d015692	11.5392647945091
Zm00001d015693	22.59950248703
Zm00001d015698	18.0690548203797
Zm00001d015700	26.2321900941139
Zm00001d015702	26.8120576052289
Zm00001d015703	16.4047298504246
Zm00001d015704	15.1385016487808
Zm00001d015705	15.8231032796754
Zm00001d015714	16.1536211355071
Zm00001d015723	25.5654794019464
Zm00001d015724	19.7288951640756
Zm00001d015729	11.0208957249053
Zm00001d015730	39.5747035729989
Zm00001d015737	23.2509559601186
Zm00001d015741	23.8313503341736
Zm00001d015742	40.8163853060603
Zm00001d015743	44.7871310318911
Zm00001d015744	31.5650421441656
Zm00001d015754	21.2518321814173
Zm00001d015759	20.6443309923478
Zm00001d015765	9.78193258188399
Zm00001d015767	22.632730226734
Zm00001d015769	18.1027051805299
Zm00001d015776	18.8657956530856
Zm00001d015778	16.3890604444728
Zm00001d015780	13.3691702309231
Zm00001d015783	21.4804290503021
Zm00001d015785	16.6917128730958
Zm00001d015788	9.39566559938173
Zm00001d015791	32.2379014815859
Zm00001d015795	11.5346245644993
Zm00001d015798	23.3380259649467
Zm00001d015799	28.7705101326729
Zm00001d015802	23.736830179866
Zm00001d015804	20.6461597531626
Zm00001d015806	36.5148535716319
Zm00001d015810	16.5124642063221
Zm00001d015811	23.5512915924322
Zm00001d015816	16.1743374144464
Zm00001d015818	21.7469750489714
Zm00001d015829	17.4930034016871
Zm00001d015837	11.9877895338347
Zm00001d015839	12.9923104384931
Zm00001d015842	8.51957751633527
Zm00001d015844	27.2705163713733
Zm00001d015845	28.1198292260091
Zm00001d015846	27.2362816515961
Zm00001d015851	17.8949223122067
Zm00001d015852	29.4409390323091
Zm00001d015853	17.5434144713949
Zm00001d015856	13.7390502166669
Zm00001d015861	14.2971558179903
Zm00001d015862	34.9899913398235
Zm00001d015863	22.4316744733546
Zm00001d015865	15.5093165529413
Zm00001d015867	50.4983890326755
Zm00001d015884	41.2257732498131
Zm00001d015886	9.7650047181661
Zm00001d015889	19.7031491972004
Zm00001d015890	11.0594280111711
Zm00001d015893	9.38417974482473
Zm00001d015895	15.3071345392959
Zm00001d015905	23.3565937435989
Zm00001d015914	32.3876199590003
Zm00001d015917	28.5680397687353
Zm00001d015918	40.4364842403878
Zm00001d015921	25.4707476965004
Zm00001d015927	23.3957276585347
Zm00001d015929	18.0937348282437
Zm00001d015932	11.0783553180392
Zm00001d015945	15.1046651582832
Zm00001d015948	9.24337103059674
Zm00001d015952	12.5736632417096
Zm00001d015955	12.911337048092
Zm00001d015956	12.8935519217435
Zm00001d015962	10.8596463339313
Zm00001d015965	14.8538119837178
Zm00001d015968	9.28990522621548
Zm00001d015969	34.8613038600399
Zm00001d015970	16.6359337854236
Zm00001d015971	12.5202344802117
Zm00001d015973	20.4468874094645
Zm00001d015974	10.6122869576719
Zm00001d015976	46.0982549239849
Zm00001d015984	18.1401868919956
Zm00001d015985	15.2638435110714
Zm00001d015986	34.2133446887854
Zm00001d015988	12.8828170911063
Zm00001d015990	17.3152029914114
Zm00001d015992	28.1925673258191
Zm00001d015997	25.5781013816332
Zm00001d015999	26.1231885387764
Zm00001d016000	18.7107152765435
Zm00001d016002	12.4194105907019
Zm00001d016006	36.3791170303194
Zm00001d016008	12.4763469170362
Zm00001d016016	46.666062974021
Zm00001d016019	34.2595096073476
Zm00001d016029	8.56185508171113
Zm00001d016031	40.7178183911687
Zm00001d016034	12.1368555822444
Zm00001d016036	22.9712814055291
Zm00001d016037	19.2379545959185
Zm00001d016041	15.7185717077782
Zm00001d016044	12.3021286357064
Zm00001d016049	19.5177771643085
Zm00001d016052	27.226892838691
Zm00001d016059	20.6753934447705
Zm00001d016060	18.421033820161
Zm00001d016061	16.3990531764689
Zm00001d016062	50.9627777908974
Zm00001d016063	16.5822188298032
Zm00001d016066	30.3587483320206
Zm00001d016070	38.9646185659172
Zm00001d016072	19.1160682572387
Zm00001d016075	13.2665337838915
Zm00001d016076	76.9071788955691
Zm00001d016077	13.6491117148491
Zm00001d016081	19.255224422786
Zm00001d016082	21.8781551434361
Zm00001d016083	66.4587358222569
Zm00001d016084	10.2103039200212
Zm00001d016100	20.4954271147744
Zm00001d016105	16.6687917568401
Zm00001d016106	12.3598762919585
Zm00001d016129	13.9816706313719
Zm00001d016130	25.1474722776623
Zm00001d016131	9.21012238548083
Zm00001d016134	18.8428263703249
Zm00001d016136	39.8500998316334
Zm00001d016144	39.0679018472873
Zm00001d016149	20.6192940319464
Zm00001d016154	29.403591692027
Zm00001d016155	46.6305712912349
Zm00001d016156	54.9061141429787
Zm00001d016159	36.8434163131834
Zm00001d016160	30.234483566531
Zm00001d016164	57.2485089545819
Zm00001d016165	12.0751986657638
Zm00001d016166	21.5480804565947
Zm00001d016170	19.8742644420483
Zm00001d016175	22.5915546831258
Zm00001d016180	39.9921170795122
Zm00001d016181	14.6738351897824
Zm00001d016182	39.9004388208054
Zm00001d016185	32.3267829925431
Zm00001d016188	10.3296648572475
Zm00001d016197	20.0680979111802
Zm00001d016198	17.0223312518813
Zm00001d016199	28.9864372659937
Zm00001d016200	14.475248926619
Zm00001d016203	24.5318638878468
Zm00001d016219	38.5998969254971
Zm00001d016225	15.3360992395261
Zm00001d016228	12.1129671790646
Zm00001d016230	17.2367718507674
Zm00001d016234	15.4963312394703
Zm00001d016237	16.5481433291236
Zm00001d016242	31.7952850877887
Zm00001d016248	13.959605518243
Zm00001d016255	47.2322355166944
Zm00001d016256	34.9043099160183
Zm00001d016271	54.1665777849315
Zm00001d016274	33.3288811193514
Zm00001d016276	17.6189241447253
Zm00001d016277	30.1862824183071
Zm00001d016278	22.9538769358332
Zm00001d016285	23.8497346924049
Zm00001d016286	17.2860809477397
Zm00001d016294	30.8432468597828
Zm00001d016299	22.8901421516871
Zm00001d016305	14.0605744292611
Zm00001d016306	56.0266696917249
Zm00001d016308	21.0709212187736
Zm00001d016311	12.8297869752929
Zm00001d016312	41.2965743482741
Zm00001d016326	12.6688039276007
Zm00001d016332	29.2900285951207
Zm00001d016342	30.345637070907
Zm00001d016347	18.5422653759153
Zm00001d016349	16.1286370165829
Zm00001d016358	14.1014917940488
Zm00001d016361	36.4992359885063
Zm00001d016363	24.8061636441785
Zm00001d016364	42.1731428051634
Zm00001d016365	11.0975685128991
Zm00001d016371	17.5200802343681
Zm00001d016373	13.741962788784
Zm00001d016374	17.9284497517804
Zm00001d016378	11.2352242619558
Zm00001d016379	41.5257398644628
Zm00001d016382	16.6552687804536
Zm00001d016388	26.1115091094903
Zm00001d016397	13.8524134626808
Zm00001d016401	71.5774299303579
Zm00001d016402	17.294833586157
Zm00001d016406	10.1672715039813
Zm00001d016407	10.4389003812592
Zm00001d016408	54.4336995304442
Zm00001d016410	16.8435044560124
Zm00001d016411	33.0536727406003
Zm00001d016438	25.1549938346884
Zm00001d016439	9.89874771185533
Zm00001d016440	17.6375360907291
Zm00001d016441	27.6199372636986
Zm00001d016442	16.7162391818398
Zm00001d016443	35.6911468856685
Zm00001d016446	43.8618629175461
Zm00001d016452	13.5970813394294
Zm00001d016453	20.9185228691438
Zm00001d016456	30.0834897365938
Zm00001d016458	11.4861622463354
Zm00001d016463	13.3590381683461
Zm00001d016465	15.60935574524
Zm00001d016469	35.9892603472316
Zm00001d016471	52.0668792801561
Zm00001d016472	16.4249261572056
Zm00001d016474	24.7155168466517
Zm00001d016475	15.8594668103212
Zm00001d016477	29.681681816857
Zm00001d016479	15.0622411458348
Zm00001d016483	20.0191060066855
Zm00001d016486	13.1707031233896
Zm00001d016490	18.0017179645705
Zm00001d016491	18.4585960806208
Zm00001d016493	18.9370469788893
Zm00001d016496	15.8703372141753
Zm00001d016501	19.0617644729657
Zm00001d016502	57.9086746295108
Zm00001d016506	17.7139480682921
Zm00001d016512	20.9052414149702
Zm00001d016516	21.7658977104805
Zm00001d016519	15.5702481285802
Zm00001d016520	10.942972415816
Zm00001d016521	15.099179519672
Zm00001d016522	35.5509463897067
Zm00001d016528	14.5646252100417
Zm00001d016530	14.444601535592
Zm00001d016531	11.1146048818997
Zm00001d016535	13.1874431176743
Zm00001d016542	34.7903117462972
Zm00001d016543	13.0019100089207
Zm00001d016544	19.6703083003758
Zm00001d016545	30.7646618909654
Zm00001d016549	14.21247598643
Zm00001d016550	21.6725723335635
Zm00001d016551	49.7679856780913
Zm00001d016552	26.5104783165894
Zm00001d016553	37.5152440795897
Zm00001d016557	30.4558825565259
Zm00001d016558	79.9553416108036
Zm00001d016559	12.590702541509
Zm00001d016561	27.99685707977
Zm00001d016564	32.5079926379352
Zm00001d016566	17.3778621501807
Zm00001d016567	53.2257397231079
Zm00001d016568	23.7002276031742
Zm00001d016570	32.9947619727281
Zm00001d016572	11.8609644715348
Zm00001d016577	18.9723933264822
Zm00001d016581	22.3374285484257
Zm00001d016582	47.2539463539079
Zm00001d016584	24.085749886613
Zm00001d016586	25.4343063661975
Zm00001d016587	16.4852173378945
Zm00001d016588	63.1619338343013
Zm00001d016591	9.607513562418
Zm00001d016593	30.2328582244024
Zm00001d016595	19.6679722863168
Zm00001d016599	26.7498322976
Zm00001d016602	10.1292753265181
Zm00001d016604	20.6461294567713
Zm00001d016606	11.1647905077089
Zm00001d016615	16.4482795750042
Zm00001d016616	51.7747832976366
Zm00001d016619	9.43156308939657
Zm00001d016621	30.1936076079031
Zm00001d016625	58.1375880704836
Zm00001d016634	16.9590636462282
Zm00001d016635	41.3532520761159
Zm00001d016640	21.4796932778788
Zm00001d016647	29.2723268828218
Zm00001d016648	34.9339021626959
Zm00001d016649	45.443273001804
Zm00001d016653	12.9391428256603
Zm00001d016655	34.5035116033493
Zm00001d016659	14.7976645725782
Zm00001d016662	24.4900229731373
Zm00001d016664	32.2601004998305
Zm00001d016665	13.0513353495808
Zm00001d016675	16.5685264817472
Zm00001d016681	33.1529145566275
Zm00001d016682	42.4683258461125
Zm00001d016683	23.497318322727
Zm00001d016687	11.4022629666547
Zm00001d016690	22.9017536852935
Zm00001d016691	50.2135791045141
Zm00001d016694	28.5875632285085
Zm00001d016695	17.0476603969212
Zm00001d016696	33.5812250524122
Zm00001d016697	30.5508078046369
Zm00001d016698	45.6085251036531
Zm00001d016702	10.859542745415
Zm00001d016704	16.0446273909632
Zm00001d016705	55.5150984043102
Zm00001d016707	44.6014354911566
Zm00001d016708	29.5582535853986
Zm00001d016714	13.0489535093853
Zm00001d016715	48.6773852766653
Zm00001d016716	13.936473825842
Zm00001d016718	51.434184426466
Zm00001d016719	59.6948539336302
Zm00001d016720	17.8303028443214
Zm00001d016722	16.0349711610927
Zm00001d016723	22.6884897972674
Zm00001d016724	50.7779501280295
Zm00001d016731	11.5668942486862
Zm00001d016732	11.8743097104683
Zm00001d016733	28.7316118210439
Zm00001d016736	22.8189406133487
Zm00001d016737	15.6959745281008
Zm00001d016740	38.1627696931126
Zm00001d016741	56.0108046821386
Zm00001d016744	25.0537758222783
Zm00001d016745	37.5636661179005
Zm00001d016748	28.5396147655878
Zm00001d016755	23.6526605873194
Zm00001d016756	31.2581048870274
Zm00001d016760	48.4922004216751
Zm00001d016764	30.7903178969221
Zm00001d016765	35.2307361509506
Zm00001d016766	13.9993244482897
Zm00001d016767	24.6128752335461
Zm00001d016768	27.1073149937196
Zm00001d016770	10.6833428983575
Zm00001d016771	21.5029550723592
Zm00001d016772	15.5774493706957
Zm00001d016783	24.5184644788847
Zm00001d016784	12.1217388819499
Zm00001d016786	17.2614191534172
Zm00001d016787	23.9411594472801
Zm00001d016792	14.6965858016925
Zm00001d016793	9.68541082663081
Zm00001d016797	19.1453310302383
Zm00001d016799	38.8038997633531
Zm00001d016800	21.8543961425519
Zm00001d016801	19.5287534489055
Zm00001d016802	23.7656557692361
Zm00001d016803	21.4643132522591
Zm00001d016804	16.8309805292277
Zm00001d016806	33.3340419106894
Zm00001d016810	20.7288622539678
Zm00001d016811	19.6061302315035
Zm00001d016814	35.4976586047505
Zm00001d016816	28.7343840751903
Zm00001d016817	47.2929750316543
Zm00001d016818	37.346053218957
Zm00001d016822	27.1454550689818
Zm00001d016823	33.360450322073
Zm00001d016824	12.9203068421789
Zm00001d016825	16.7950193736278
Zm00001d016826	23.5444948969179
Zm00001d016827	22.6036148617997
Zm00001d016828	20.2474855163339
Zm00001d016831	11.8755462483001
Zm00001d016832	17.9911554367876
Zm00001d016834	22.3166340175986
Zm00001d016835	12.5201809317762
Zm00001d016836	15.22363148596
Zm00001d016837	16.7417936292215
Zm00001d016838	10.1147338581254
Zm00001d016839	31.0479061782951
Zm00001d016844	37.6449317164539
Zm00001d016845	17.104359267629
Zm00001d016849	23.3972965660552
Zm00001d016850	39.4890162221046
Zm00001d016851	30.0757209467432
Zm00001d016854	12.3156952908357
Zm00001d016855	21.6998567316808
Zm00001d016856	10.1607003877618
Zm00001d016857	46.0755212070443
Zm00001d016858	11.5242923306889
Zm00001d016860	21.8012271658237
Zm00001d016861	9.16192814311293
Zm00001d016863	23.986153345746
Zm00001d016864	21.1683794599735
Zm00001d016865	23.6651722669319
Zm00001d016866	20.5302856068116
Zm00001d016876	21.7031342478463
Zm00001d016877	42.0046696848826
Zm00001d016878	21.5115732853013
Zm00001d016890	16.746363595203
Zm00001d016891	15.5780131307531
Zm00001d016892	12.1884648030534
Zm00001d016893	19.3001595232396
Zm00001d016894	12.872075966167
Zm00001d016895	43.2664243484445
Zm00001d016896	35.6768212110927
Zm00001d016897	26.1047281006329
Zm00001d016898	33.7504853683226
Zm00001d016902	26.7264998583226
Zm00001d016908	27.9183735701628
Zm00001d016909	49.8485771429955
Zm00001d016911	15.0436789989638
Zm00001d016915	14.3205911000412
Zm00001d016916	17.5394946484843
Zm00001d016918	21.5664741715123
Zm00001d016920	23.4022969085773
Zm00001d016922	27.3372154874717
Zm00001d016926	20.0638717655125
Zm00001d016928	12.3584341319693
Zm00001d016933	36.0538778751827
Zm00001d016934	45.6738251458602
Zm00001d016935	21.1918472311692
Zm00001d016938	32.4925283314647
Zm00001d016940	36.4393134076311
Zm00001d016941	20.7550477943726
Zm00001d016942	50.5322381876816
Zm00001d016943	36.8554520490645
Zm00001d016946	56.827901057864
Zm00001d016947	77.0138824808287
Zm00001d016948	60.9168889659994
Zm00001d016949	22.674187643622
Zm00001d016950	33.348412545673
Zm00001d016952	34.1092694046475
Zm00001d016956	43.8901065148886
Zm00001d016957	27.1935837078277
Zm00001d016972	16.9397238251203
Zm00001d016973	25.3797459566288
Zm00001d016974	31.6565941107998
Zm00001d016977	17.4108932382704
Zm00001d016980	17.0741412829608
Zm00001d016982	36.181064767429
Zm00001d016988	14.1496028616877
Zm00001d016990	16.6152684059938
Zm00001d016991	36.5128746455544
Zm00001d016993	19.1127969196353
Zm00001d016995	42.9164217598445
Zm00001d016996	24.8647513287706
Zm00001d016998	21.4064814958197
Zm00001d016999	13.9171291260706
Zm00001d017000	20.8225477060246
Zm00001d017014	53.0447579129526
Zm00001d017019	51.3866419862436
Zm00001d017024	92.3923613862339
Zm00001d017026	11.7528675436609
Zm00001d017029	15.3179690322998
Zm00001d017030	19.0814470490145
Zm00001d017033	65.1559736898155
Zm00001d017036	14.2806475011761
Zm00001d017037	29.1544332731038
Zm00001d017041	49.9880011408566
Zm00001d017042	17.1418782851955
Zm00001d017045	26.2020412825326
Zm00001d017046	26.6997920309283
Zm00001d017047	14.0191517241738
Zm00001d017049	23.7855970113891
Zm00001d017053	20.5784045241508
Zm00001d017060	29.3435590268668
Zm00001d017065	78.7262763623097
Zm00001d017067	16.9063193266584
Zm00001d017069	28.2146808592527
Zm00001d017070	19.5050379270133
Zm00001d017072	14.6843787237987
Zm00001d017077	54.6733788381448
Zm00001d017079	29.6503857538547
Zm00001d017085	20.7182682469853
Zm00001d017089	16.2536367048031
Zm00001d017090	20.2956109396909
Zm00001d017091	12.2221932301756
Zm00001d017092	22.0001041971094
Zm00001d017094	18.1135759797171
Zm00001d017095	47.9233841887427
Zm00001d017096	11.7508693331094
Zm00001d017097	21.8796755836893
Zm00001d017099	14.1507828715693
Zm00001d017100	12.4904881450725
Zm00001d017103	15.984978217082
Zm00001d017106	12.325042783453
Zm00001d017107	36.8981781743485
Zm00001d017110	26.8678276606378
Zm00001d017111	18.7536600475324
Zm00001d017112	42.9595269320308
Zm00001d017113	16.9319185618273
Zm00001d017114	18.2549048112476
Zm00001d017117	15.0804368312213
Zm00001d017118	21.5802391976435
Zm00001d017119	17.8958961187308
Zm00001d017120	34.9171147121097
Zm00001d017121	36.0423565127187
Zm00001d017125	19.7944091173668
Zm00001d017126	9.25370161340631
Zm00001d017128	14.4885629814895
Zm00001d017130	15.1191628150583
Zm00001d017131	15.7841706671197
Zm00001d017138	21.0075345269074
Zm00001d017139	18.5787512504697
Zm00001d017141	19.838927351562
Zm00001d017144	11.5642426182046
Zm00001d017145	23.4936511314182
Zm00001d017146	23.8091256427781
Zm00001d017147	36.0517918454836
Zm00001d017150	15.4215490371264
Zm00001d017151	19.9618339848181
Zm00001d017152	32.2918462928964
Zm00001d017153	17.3507193147888
Zm00001d017157	14.6177288043438
Zm00001d017164	11.4674345141569
Zm00001d017165	16.2220271853371
Zm00001d017166	21.069077590093
Zm00001d017167	14.1648867450799
Zm00001d017168	19.7295040073126
Zm00001d017169	19.8100734719411
Zm00001d017170	21.1114224301126
Zm00001d017171	16.4962200321832
Zm00001d017172	25.6234410503233
Zm00001d017174	11.6134465300885
Zm00001d017175	14.9863925161716
Zm00001d017176	33.9969976842785
Zm00001d017177	14.9362554537542
Zm00001d017178	26.4230915187284
Zm00001d017179	16.9772662092033
Zm00001d017185	13.6760558713288
Zm00001d017186	19.449448919172
Zm00001d017187	16.8482741680203
Zm00001d017193	12.8334976499423
Zm00001d017197	10.8558435024772
Zm00001d017199	38.0649216729409
Zm00001d017203	26.5593868629804
Zm00001d017204	50.422919063276
Zm00001d017205	16.8931789117449
Zm00001d017206	19.783451583971
Zm00001d017208	40.2516805716578
Zm00001d017210	24.8594382646279
Zm00001d017215	22.4519769876805
Zm00001d017216	20.509335748655
Zm00001d017239	12.1093210586193
Zm00001d017240	31.8676988280617
Zm00001d017242	14.1537887657563
Zm00001d017247	26.2966074157672
Zm00001d017248	32.7538685101884
Zm00001d017249	43.302456265773
Zm00001d017251	20.0376308304362
Zm00001d017252	12.0469335072051
Zm00001d017258	14.8086321183332
Zm00001d017261	14.6310027096945
Zm00001d017263	36.30762685849
Zm00001d017270	39.9320740782709
Zm00001d017271	17.2336412957959
Zm00001d017274	16.3881420844757
Zm00001d017275	21.936519419864
Zm00001d017276	41.1533805110261
Zm00001d017279	35.0271490953158
Zm00001d017281	23.7809614300269
Zm00001d017282	39.3523224250393
Zm00001d017284	24.7504706914701
Zm00001d017287	82.5299887947579
Zm00001d017288	38.2645554564764
Zm00001d017291	25.9069826157055
Zm00001d017292	39.2937578030056
Zm00001d017296	10.0269346032674
Zm00001d017298	18.1261720352332
Zm00001d017303	20.7307818568893
Zm00001d017308	26.436657031105
Zm00001d017317	16.3163375183776
Zm00001d017320	13.6393940360127
Zm00001d017323	32.4966915906294
Zm00001d017324	18.7775599195148
Zm00001d017330	14.5063678668721
Zm00001d017331	14.062891879455
Zm00001d017333	39.8759154711405
Zm00001d017335	25.2772004167854
Zm00001d017338	29.1017722783434
Zm00001d017345	16.6911407812238
Zm00001d017347	25.8395450937353
Zm00001d017350	36.1158341209299
Zm00001d017351	23.4572756021069
Zm00001d017352	15.9438238389325
Zm00001d017353	23.6737243407537
Zm00001d017357	42.4711207534072
Zm00001d017360	9.58299540394611
Zm00001d017361	21.7459228685214
Zm00001d017363	14.3892643998898
Zm00001d017364	24.4601456884208
Zm00001d017371	12.8008483617288
Zm00001d017373	15.5065850036746
Zm00001d017374	27.5247141132198
Zm00001d017377	36.1624600808985
Zm00001d017378	42.0812009754349
Zm00001d017379	31.2489450248447
Zm00001d017381	92.7132169639977
Zm00001d017383	32.5646407108683
Zm00001d017384	10.3071117295212
Zm00001d017390	17.7234902732852
Zm00001d017391	20.924188324321
Zm00001d017392	17.3546144664473
Zm00001d017395	14.8313867563085
Zm00001d017397	43.6195980214371
Zm00001d017398	10.6222816819152
Zm00001d017401	28.4482491734109
Zm00001d017403	34.302142909358
Zm00001d017409	11.1625576656169
Zm00001d017412	49.158082693867
Zm00001d017415	28.186197549289
Zm00001d017417	20.0190593589638
Zm00001d017418	33.7225737749264
Zm00001d017419	27.9722806931375
Zm00001d017420	34.7185379543827
Zm00001d017422	51.0030708862018
Zm00001d017423	23.0380737797149
Zm00001d017424	21.3230160922059
Zm00001d017425	45.8709920980443
Zm00001d017429	57.3615406551882
Zm00001d017432	15.5918878227503
Zm00001d017435	26.3315968031524
Zm00001d017441	25.208953263308
Zm00001d017445	14.0920688782335
Zm00001d017448	27.4451134632484
Zm00001d017449	19.8035936029929
Zm00001d017454	37.7299043796703
Zm00001d017455	38.6654031832635
Zm00001d017456	16.1865251363703
Zm00001d017457	35.4546264092797
Zm00001d017458	20.8381304872259
Zm00001d017459	31.9468676839324
Zm00001d017460	38.8459185622368
Zm00001d017461	49.6843205857063
Zm00001d017462	42.2052160343124
Zm00001d017467	13.388017164644
Zm00001d017468	16.6743172861866
Zm00001d017469	10.1618661777202
Zm00001d017470	24.3964384369979
Zm00001d017472	15.5532016412333
Zm00001d017473	26.8976467752768
Zm00001d017475	16.4224474942003
Zm00001d017476	12.3456090874715
Zm00001d017480	43.5049521337238
Zm00001d017482	23.6100095724397
Zm00001d017485	56.4130838682173
Zm00001d017486	62.9817919562777
Zm00001d017492	17.5479942892688
Zm00001d017495	53.7582676228169
Zm00001d017501	13.125528849688
Zm00001d017502	22.3818569053898
Zm00001d017505	32.6910341171654
Zm00001d017508	64.5947775543132
Zm00001d017510	35.0615101865771
Zm00001d017512	13.9918214642403
Zm00001d017513	17.0570312382528
Zm00001d017522	22.1348235215752
Zm00001d017523	10.6911806534904
Zm00001d017525	15.2930157431298
Zm00001d017528	25.7981774285097
Zm00001d017529	17.6237698639117
Zm00001d017530	25.5325986710058
Zm00001d017531	38.145631350895
Zm00001d017534	41.5980796911515
Zm00001d017536	34.0551997453509
Zm00001d017537	32.6013871531889
Zm00001d017539	31.4986760756776
Zm00001d017540	23.452514278599
Zm00001d017544	22.8225737567247
Zm00001d017547	54.6517264105934
Zm00001d017550	16.498970902635
Zm00001d017551	42.9196499566489
Zm00001d017553	22.5134529021873
Zm00001d017555	12.2463717714082
Zm00001d017557	35.4416376301178
Zm00001d017558	18.5957253068255
Zm00001d017559	22.1246423819797
Zm00001d017560	18.7098866552008
Zm00001d017564	13.9160411969318
Zm00001d017566	10.7344352133014
Zm00001d017568	17.2198071411588
Zm00001d017570	28.4549915847771
Zm00001d017573	25.0973043857574
Zm00001d017574	12.8099585968794
Zm00001d017575	12.6270341029102
Zm00001d017584	10.5940311489522
Zm00001d017595	11.9196765152635
Zm00001d017597	45.8296302799243
Zm00001d017601	18.4261851701946
Zm00001d017604	19.6336173301534
Zm00001d017606	40.4671853401066
Zm00001d017608	16.5991500655561
Zm00001d017609	42.9742157835656
Zm00001d017612	41.9824629801364
Zm00001d017613	22.4284619351592
Zm00001d017615	30.827534240004
Zm00001d017616	15.66826053569
Zm00001d017617	15.4890002804364
Zm00001d017618	25.3985979885676
Zm00001d017619	42.9333600308527
Zm00001d017620	22.9188381559983
Zm00001d017621	31.5845720108877
Zm00001d017622	75.7083099203199
Zm00001d017625	14.6051061323485
Zm00001d017638	32.4654957395955
Zm00001d017640	19.5868151676068
Zm00001d017645	45.1621356657777
Zm00001d017646	41.1513756765448
Zm00001d017649	28.5576147613969
Zm00001d017651	14.3779593214775
Zm00001d017654	11.4928919955465
Zm00001d017656	18.1148211778261
Zm00001d017657	34.0224993574208
Zm00001d017659	26.1554744407495
Zm00001d017660	18.7828204675837
Zm00001d017666	44.8582699672273
Zm00001d017670	20.4482295427929
Zm00001d017675	10.2807885852092
Zm00001d017676	16.5310874142022
Zm00001d017677	25.9827062872552
Zm00001d017678	29.2562009851389
Zm00001d017682	31.5111508829814
Zm00001d017684	33.3907107979232
Zm00001d017685	72.9197825853471
Zm00001d017686	26.9388818120009
Zm00001d017689	23.8194358004974
Zm00001d017691	11.4833215669197
Zm00001d017692	17.0842925273755
Zm00001d017696	50.1993006259974
Zm00001d017697	35.6242276555827
Zm00001d017698	29.6237326468684
Zm00001d017699	30.3776068592278
Zm00001d017700	21.4476899050334
Zm00001d017703	17.7708447141485
Zm00001d017704	10.3294383716144
Zm00001d017706	31.5247917807527
Zm00001d017707	15.7235649220576
Zm00001d017708	15.8858751148929
Zm00001d017709	24.8177601868013
Zm00001d017711	22.2130156688271
Zm00001d017713	65.3887158664363
Zm00001d017714	27.7327099324839
Zm00001d017717	20.9969699733184
Zm00001d017719	20.6629150403877
Zm00001d017720	39.9803481113522
Zm00001d017721	13.9551145609296
Zm00001d017726	19.3616755301446
Zm00001d017727	37.5309242846141
Zm00001d017728	31.6889470461072
Zm00001d017729	12.8704257386379
Zm00001d017730	19.4754662565092
Zm00001d017742	27.5514446305063
Zm00001d017746	33.3078741401367
Zm00001d017748	28.180254622603
Zm00001d017751	20.8849165302075
Zm00001d017753	19.9398081602358
Zm00001d017754	10.6453345369669
Zm00001d017755	16.8336037803111
Zm00001d017756	13.9893198688844
Zm00001d017761	22.9593006151722
Zm00001d017762	35.6093041004948
Zm00001d017765	13.1365527643135
Zm00001d017767	31.0720555140682
Zm00001d017768	14.119891607035
Zm00001d017769	13.2746855598774
Zm00001d017770	27.9096841325568
Zm00001d017771	16.7981981911698
Zm00001d017772	18.9043130597739
Zm00001d017773	17.7856930002882
Zm00001d017777	25.8993974367927
Zm00001d017778	26.4225100649185
Zm00001d017780	15.8564875398647
Zm00001d017782	39.2569754609512
Zm00001d017783	30.5717118702203
Zm00001d017784	27.3780401457672
Zm00001d017785	24.3219953864245
Zm00001d017787	12.3890846342211
Zm00001d017788	25.3574419366779
Zm00001d017789	22.5335021172802
Zm00001d017790	14.4616048242593
Zm00001d017791	14.9606963062314
Zm00001d017793	14.5630799043647
Zm00001d017802	13.9394066587897
Zm00001d017806	28.5986715714389
Zm00001d017808	15.9465771902076
Zm00001d017809	15.6014990023452
Zm00001d017810	16.8988069057306
Zm00001d017811	12.8350533962633
Zm00001d017812	21.2443626600943
Zm00001d017814	61.9720978537949
Zm00001d017817	55.4684390990069
Zm00001d017818	18.2859952496348
Zm00001d017820	33.325665450379
Zm00001d017821	35.9526783414247
Zm00001d017823	13.3400100351629
Zm00001d017825	36.0292911568101
Zm00001d017829	9.55547944644429
Zm00001d017830	25.271470311542
Zm00001d017831	28.3739834360011
Zm00001d017832	12.1813480090217
Zm00001d017833	26.1300023693598
Zm00001d017836	10.5892006957205
Zm00001d017837	30.5270084479222
Zm00001d017840	27.3831099372821
Zm00001d017845	27.5108948522891
Zm00001d017846	15.285277957722
Zm00001d017847	13.2394978131802
Zm00001d017848	29.2602875217641
Zm00001d017849	30.3847373555964
Zm00001d017850	25.7107576774746
Zm00001d017851	66.2754333483963
Zm00001d017852	40.0716703314984
Zm00001d017853	17.2486982960504
Zm00001d017857	10.9616336385906
Zm00001d017859	23.4664836930838
Zm00001d017860	17.5654209459857
